case_id,e1,e2,e3,t1,t2,t3,total_thickness,peak_downward_uz,peak_downward_abs,mean_patch_uz,mean_patch_abs,pinn_eval_seconds,n_eval_points
random_interior_419,6.6342724,3.4506512,6.9059205,0.023393435,0.027063338,0.070132124,0.1205889,-0.2901918189,0.2901918189,-0.2285776526,0.2285776526,0.000779,441
random_interior_265,1.150207,9.6733259,7.3920656,0.052890583,0.060318001,0.054784886,0.16799347,-0.2907067158,0.2907067158,-0.2288230943,0.2288230943,0.000765,441
random_interior_302,8.1212531,6.0738541,1.9803277,0.041324924,0.082371054,0.031383314,0.15507929,-0.293072327,0.293072327,-0.2284692179,0.2284692179,0.000777,441
random_interior_375,1.0634787,4.9234594,6.4179091,0.082918565,0.037660885,0.097723334,0.21830279,-0.294452127,0.294452127,-0.2194061789,0.2194061789,0.000765,441
random_interior_233,5.6759907,4.7223758,5.0201603,0.031652607,0.031873925,0.061984518,0.12551105,-0.2948959902,0.2948959902,-0.2347214468,0.2347214468,0.000811,441
random_interior_224,2.7950077,3.2412666,2.2218461,0.054755287,0.053274347,0.096438547,0.20446818,-0.2956816137,0.2956816137,-0.2242245621,0.2242245621,0.000762,441
random_interior_083,4.6787193,7.2446241,4.3709022,0.028500591,0.055570029,0.050026902,0.13409752,-0.2957560831,0.2957560831,-0.2332212444,0.2332212444,0.000947,441
random_interior_153,1.9081396,4.7653904,1.2986648,0.098521733,0.09449953,0.080496779,0.27351804,-0.2976271777,0.2976271777,-0.20548179,0.20548179,0.000821,441
random_interior_472,1.792376,8.1631803,3.9471718,0.040477256,0.063403203,0.096478053,0.20035851,-0.3021975035,0.3021975035,-0.225105227,0.225105227,0.000786,441
random_interior_197,9.4580879,7.1158796,1.5694984,0.02991127,0.08453716,0.083391389,0.19783982,-0.3026398299,0.3026398299,-0.2200161823,0.2200161823,0.001022,441
random_interior_121,6.832095,3.7743795,1.5868448,0.079285922,0.058383324,0.025366255,0.1630355,-0.3082053785,0.3082053785,-0.2416226252,0.2416226252,0.001013,441
random_interior_358,2.208355,3.423374,3.9953303,0.0241189,0.079642958,0.096435825,0.20019768,-0.3113937659,0.3113937659,-0.2289705197,0.2289705197,0.000781,441
random_interior_013,2.638929,7.6613318,7.5299614,0.024242765,0.030844771,0.080310888,0.13539842,-0.3154985392,0.3154985392,-0.2445472972,0.2445472972,0.001463,441
random_interior_241,2.9915024,2.3792495,4.9233724,0.027527851,0.056662471,0.074281549,0.15847187,-0.3160236999,0.3160236999,-0.2451272646,0.2451272646,0.000867,441
random_interior_071,4.1801054,1.0260876,5.2829541,0.092710958,0.097534954,0.099556481,0.28980239,-0.3231740242,0.3231740242,-0.2073487826,0.2073487826,0.000920,441
random_interior_097,1.3782941,3.3830764,6.8309041,0.098725522,0.05316077,0.068137851,0.22002414,-0.3236711783,0.3236711783,-0.2368900561,0.2368900561,0.000975,441
random_interior_232,1.9904111,2.444167,1.0768459,0.076141895,0.092170436,0.073001113,0.24131344,-0.3239411012,0.3239411012,-0.241818511,0.241818511,0.001053,441
random_interior_128,3.8264046,3.2482928,2.6543492,0.060123691,0.026000149,0.098630548,0.18475439,-0.3246698152,0.3246698152,-0.2465116225,0.2465116225,0.001597,441
random_interior_131,8.4044032,6.0814831,6.5578637,0.041416938,0.024083284,0.038802032,0.10430225,-0.3252438932,0.3252438932,-0.2620045775,0.2620045775,0.000919,441
random_interior_123,1.7354486,5.6714494,7.0308709,0.078358966,0.046495709,0.033495897,0.15835057,-0.3272863501,0.3272863501,-0.2561063003,0.2561063003,0.000819,441
random_interior_351,3.9590538,2.0835934,7.7053043,0.023283701,0.035510601,0.074411208,0.13320551,-0.328983713,0.328983713,-0.2579964153,0.2579964153,0.001064,441
random_interior_284,2.0032535,9.2727319,6.3453524,0.098445989,0.078136564,0.031213072,0.20779562,-0.3306164493,0.3306164493,-0.2374596802,0.2374596802,0.000844,441
random_interior_412,2.5240663,1.9354229,7.5202856,0.058914705,0.021784064,0.062910992,0.14360976,-0.3321143469,0.3321143469,-0.265488856,0.265488856,0.000784,441
random_interior_254,8.3501949,5.2527327,1.3938414,0.072030013,0.035536029,0.045777528,0.15334357,-0.3325088761,0.3325088761,-0.2625235389,0.2625235389,0.000783,441
random_interior_415,9.6860492,3.7363129,3.8978426,0.032111162,0.042981776,0.045776481,0.12086942,-0.3366666666,0.3366666666,-0.2678470663,0.2678470663,0.000767,441
random_interior_033,8.4430654,6.1671877,1.8984938,0.043591066,0.075222643,0.023747274,0.14256098,-0.3367761295,0.3367761295,-0.2656995706,0.2656995706,0.001183,441
random_interior_251,2.2295787,4.6591561,8.7657779,0.026950269,0.090430641,0.041430384,0.15881129,-0.3375528337,0.3375528337,-0.2545972703,0.2545972703,0.000790,441
random_interior_477,4.8303317,5.6939939,6.641013,0.035029015,0.039763008,0.038879122,0.11367114,-0.341549546,0.341549546,-0.2745092537,0.2745092537,0.000893,441
random_interior_106,9.3187307,2.2375723,6.9168622,0.03086019,0.029871039,0.052209809,0.11294104,-0.3441226933,0.3441226933,-0.2746805935,0.2746805935,0.000932,441
random_interior_242,1.2504208,8.1211464,2.2058126,0.075089968,0.056481209,0.068291419,0.1998626,-0.3455290185,0.3455290185,-0.2703511488,0.2703511488,0.000780,441
random_interior_455,3.4248085,8.3196548,1.0531491,0.090527953,0.050331413,0.057038533,0.1978979,-0.3513272312,0.3513272312,-0.2699107121,0.2699107121,0.000776,441
random_interior_409,1.3748137,4.59653,9.3364545,0.025051642,0.074082524,0.057534965,0.15666913,-0.3532869231,0.3532869231,-0.2703734425,0.2703734425,0.000773,441
random_interior_454,4.705233,2.4291824,2.7240105,0.035368769,0.043349023,0.085647956,0.16436575,-0.3533376761,0.3533376761,-0.2726077988,0.2726077988,0.000771,441
random_interior_377,4.9804986,1.9011818,3.7113476,0.044131131,0.057095772,0.042194828,0.14342173,-0.3534606271,0.3534606271,-0.2814267336,0.2814267336,0.001080,441
random_interior_360,2.2042511,8.1241146,1.5802023,0.046871051,0.08118796,0.055094685,0.1831537,-0.3552135625,0.3552135625,-0.279888081,0.279888081,0.000807,441
random_interior_108,7.9943827,9.1623092,1.3987711,0.095704128,0.023357011,0.076177122,0.19523826,-0.3562664898,0.3562664898,-0.2584270325,0.2584270325,0.000928,441
random_interior_248,1.6121997,1.5016642,8.8816256,0.062229162,0.083427557,0.039374184,0.1850309,-0.3582224852,0.3582224852,-0.2763229456,0.2763229456,0.000770,441
random_interior_353,6.5282571,3.3001781,2.2788363,0.022670352,0.068586554,0.080200137,0.17145704,-0.3595400106,0.3595400106,-0.2707935793,0.2707935793,0.000807,441
random_interior_070,7.644931,1.3666188,1.5964027,0.068941678,0.035343417,0.065871339,0.17015643,-0.3602186558,0.3602186558,-0.2861255307,0.2861255307,0.000933,441
random_interior_210,4.1384262,8.6239189,2.680825,0.066685668,0.042237151,0.032755682,0.1416785,-0.3620135913,0.3620135913,-0.2886201076,0.2886201076,0.000761,441
random_interior_007,9.948634,5.4702075,3.0777404,0.029403243,0.024280108,0.075402304,0.12908566,-0.3629838895,0.3629838895,-0.2812729483,0.2812729483,0.011835,441
random_interior_441,3.1444693,3.8427493,7.8555255,0.038726798,0.064350225,0.024791802,0.12786883,-0.3639246024,0.3639246024,-0.2894457049,0.2894457049,0.000783,441
random_interior_029,7.9040955,3.763373,2.8089912,0.020420696,0.085361626,0.056370008,0.16215233,-0.3681431328,0.3681431328,-0.2763319666,0.2763319666,0.001337,441
random_interior_445,6.302963,3.1578029,1.7056737,0.06546965,0.026408391,0.059648934,0.15152698,-0.3684726531,0.3684726531,-0.2923146368,0.2923146368,0.000768,441
random_interior_188,1.7728808,9.6759094,3.1112889,0.058636944,0.088351584,0.023413878,0.17040241,-0.3685872246,0.3685872246,-0.2908563285,0.2908563285,0.000789,441
random_interior_436,2.1836271,3.730125,7.4501304,0.034700412,0.059626785,0.042045857,0.13637305,-0.3694468482,0.3694468482,-0.2924877487,0.2924877487,0.000800,441
random_interior_167,7.2020539,2.8202507,1.0255975,0.088674234,0.037439858,0.09786498,0.22397907,-0.3756659374,0.3756659374,-0.2683056429,0.2683056429,0.000805,441
random_interior_030,5.2185427,7.5817764,2.2935964,0.05779273,0.021475827,0.056725291,0.13599385,-0.3759731869,0.3759731869,-0.3006630724,0.3006630724,0.001336,441
random_interior_061,7.4643703,5.9548374,1.6573636,0.04443915,0.052006264,0.042324551,0.13876996,-0.3762435165,0.3762435165,-0.2998604845,0.2998604845,0.001134,441
random_interior_180,3.6563139,1.3118743,2.2818096,0.044458752,0.058431434,0.093807064,0.19669725,-0.3772181854,0.3772181854,-0.2857553941,0.2857553941,0.000790,441
random_interior_317,3.2522184,5.7545742,1.9410153,0.068133741,0.050153052,0.037641127,0.15592792,-0.3772422939,0.3772422939,-0.299948861,0.299948861,0.000800,441
random_interior_457,7.1445792,3.4084273,2.9329816,0.045998732,0.025249052,0.056190891,0.12743868,-0.3776188233,0.3776188233,-0.3023593233,0.3023593233,0.000767,441
random_interior_443,2.0477027,2.7024458,7.2398446,0.049287096,0.060169702,0.03329799,0.14275479,-0.3780871767,0.3780871767,-0.3008727416,0.3008727416,0.000921,441
random_interior_051,2.3881043,8.56,8.2104725,0.061230741,0.027658663,0.03284492,0.12173432,-0.3812159345,0.3812159345,-0.305561289,0.305561289,0.001096,441
random_interior_378,9.4854746,2.2151372,1.3952369,0.065065682,0.026304607,0.067456735,0.15882702,-0.3842214404,0.3842214404,-0.3049317558,0.3049317558,0.000891,441
random_interior_219,5.335017,4.5591798,2.0452708,0.047604872,0.048214023,0.043486205,0.1393051,-0.3862842621,0.3862842621,-0.3090526479,0.3090526479,0.000797,441
random_interior_198,5.8889975,9.6561561,6.1762934,0.027408466,0.031861569,0.042256387,0.10152642,-0.3995642539,0.3995642539,-0.3189928751,0.3189928751,0.000838,441
random_interior_145,1.0073498,8.2014684,8.1016857,0.094597192,0.033703668,0.07536673,0.20366759,-0.4003648559,0.4003648559,-0.3008017179,0.3008017179,0.000833,441
random_interior_203,5.3680584,5.421836,4.5880705,0.024056883,0.032506543,0.058141935,0.11470536,-0.4021808165,0.4021808165,-0.3189558887,0.3189558887,0.000875,441
random_interior_062,6.4663636,9.5285915,3.0000034,0.096273844,0.023533596,0.036764221,0.15657166,-0.4075209974,0.4075209974,-0.3021765274,0.3021765274,0.001157,441
random_interior_133,5.0103695,8.8060082,3.4796756,0.021483825,0.082525947,0.032862332,0.1368721,-0.408705806,0.408705806,-0.3133055895,0.3133055895,0.000817,441
random_interior_135,4.3981942,6.4429042,1.1684895,0.036469133,0.071611963,0.063553613,0.17163471,-0.4115477746,0.4115477746,-0.3224283844,0.3224283844,0.000824,441
random_interior_368,2.7917858,9.9557002,5.8908814,0.069721029,0.037706079,0.021985331,0.12941244,-0.4116574022,0.4116574022,-0.3264830118,0.3264830118,0.000884,441
random_interior_452,5.1238375,2.8915863,4.0402704,0.028873745,0.059146548,0.040113401,0.12813369,-0.4164418169,0.4164418169,-0.3298215175,0.3298215175,0.000799,441
random_interior_137,1.3553591,7.5308149,4.2199491,0.070374582,0.020812697,0.079031474,0.17021875,-0.4191166582,0.4191166582,-0.3266710701,0.3266710701,0.000803,441
random_interior_352,4.1622721,9.5506123,2.7319359,0.024226286,0.055231476,0.076090953,0.15554872,-0.4266412078,0.4266412078,-0.3247946504,0.3247946504,0.000828,441
random_interior_255,2.9601577,6.5623314,1.9962526,0.078816008,0.027311593,0.099715493,0.20584309,-0.4308763677,0.4308763677,-0.316208362,0.316208362,0.000775,441
random_interior_289,4.6363471,6.2403653,9.7678637,0.022367329,0.043681505,0.033292551,0.099341385,-0.4364060099,0.4364060099,-0.3468643965,0.3468643965,0.000776,441
random_interior_363,3.0983423,9.6323746,8.0480053,0.093112691,0.038213022,0.020773302,0.15209902,-0.4387632836,0.4387632836,-0.3278562489,0.3278562489,0.000799,441
random_interior_236,1.9583564,1.3778472,5.1503037,0.086006809,0.081955746,0.024703684,0.19266624,-0.4402005104,0.4402005104,-0.3313454806,0.3313454806,0.000778,441
random_interior_016,3.6105528,5.5674676,2.9356157,0.035710633,0.025301987,0.077945409,0.13895803,-0.442306855,0.442306855,-0.3470671386,0.3470671386,0.001769,441
random_interior_383,2.5725545,3.6893203,5.2762491,0.026393623,0.03742776,0.06400239,0.12782377,-0.4466065802,0.4466065802,-0.3534076662,0.3534076662,0.000911,441
random_interior_213,3.8359495,6.1005051,1.4067215,0.046959652,0.041769403,0.086881277,0.17561033,-0.446615717,0.446615717,-0.3441870252,0.3441870252,0.000856,441
random_interior_473,3.2585881,9.7806859,2.5279989,0.04286191,0.047799982,0.093459261,0.18412115,-0.4494552415,0.4494552415,-0.3336008299,0.3336008299,0.000779,441
random_interior_331,2.6770108,1.7849437,3.5181523,0.029026352,0.04972809,0.076767676,0.15552212,-0.452461105,0.452461105,-0.3517285503,0.3517285503,0.000768,441
random_interior_079,2.846143,7.0351001,7.7680897,0.028422216,0.047152198,0.035005827,0.11058024,-0.4532689467,0.4532689467,-0.3612791925,0.3612791925,0.000932,441
random_interior_435,4.5996413,6.2206874,4.3502358,0.021906997,0.022459263,0.078989249,0.12335551,-0.4569826393,0.4569826393,-0.3529125052,0.3529125052,0.001033,441
random_interior_300,8.2835204,9.3646245,1.6824708,0.058967929,0.032628947,0.033322184,0.12491906,-0.4578204183,0.4578204183,-0.3665943401,0.3665943401,0.000774,441
random_interior_480,3.5365236,1.5344509,7.8076951,0.054421643,0.027100311,0.04196294,0.12348489,-0.461012034,0.461012034,-0.3715530497,0.3715530497,0.000775,441
random_interior_446,8.7054275,3.3837159,3.5888837,0.064234276,0.023727315,0.026868833,0.11483042,-0.4633441002,0.4633441002,-0.3701814099,0.3701814099,0.000751,441
random_interior_014,4.2262194,7.4456252,9.5436413,0.023779835,0.024716624,0.046181367,0.094677826,-0.4689214742,0.4689214742,-0.3735014183,0.3735014183,0.001167,441
random_interior_038,3.2862952,9.0609553,1.2254522,0.054305235,0.051641779,0.093528099,0.19947511,-0.4703654736,0.4703654736,-0.3539076085,0.3539076085,0.001210,441
random_interior_422,4.1870284,9.1752829,1.5205496,0.096129315,0.027845864,0.073134242,0.19710942,-0.4727928813,0.4727928813,-0.350622391,0.350622391,0.000820,441
random_interior_002,1.0038959,6.5089564,3.9471433,0.04060091,0.048619935,0.076781022,0.16600187,-0.4744235082,0.4744235082,-0.3699578762,0.3699578762,0.011610,441
random_interior_364,4.3400945,1.7451675,1.1345997,0.072105704,0.029566707,0.089453134,0.19112554,-0.4776184629,0.4776184629,-0.3644667403,0.3644667403,0.000767,441
random_interior_296,2.8864117,1.0459206,9.835216,0.033824767,0.081493314,0.037785444,0.15310352,-0.4933869582,0.4933869582,-0.3773207111,0.3773207111,0.000864,441
random_interior_102,1.0246951,5.9784048,7.8462781,0.036630347,0.094339408,0.028806941,0.1597767,-0.5002449761,0.5002449761,-0.3848260629,0.3848260629,0.000915,441
random_interior_116,6.3087885,9.5657943,1.3164998,0.066619575,0.033194212,0.031015735,0.13082952,-0.5055838234,0.5055838234,-0.4103475302,0.4103475302,0.000850,441
random_interior_354,4.8180212,5.8721825,8.0828704,0.021911292,0.04406223,0.030975285,0.096948807,-0.5134228362,0.5134228362,-0.4084740043,0.4084740043,0.000791,441
random_interior_152,2.8695237,2.2960987,1.9055112,0.037949261,0.088958693,0.04416893,0.17107688,-0.5212268836,0.5212268836,-0.4011303407,0.4011303407,0.000850,441
random_interior_384,1.8519567,7.5785504,1.2945595,0.044382069,0.086559576,0.030824433,0.16176608,-0.5235549362,0.5235549362,-0.4142439645,0.4142439645,0.000813,441
random_interior_064,8.9279747,1.039014,2.9687385,0.026457147,0.069994575,0.096007404,0.19245913,-0.5282259485,0.5282259485,-0.3812642045,0.3812642045,0.001103,441
random_interior_174,3.1607168,2.3436155,9.0036975,0.032238435,0.063704395,0.023106286,0.11904912,-0.5304497776,0.5304497776,-0.419691217,0.419691217,0.000797,441
random_interior_274,8.9931086,6.999544,3.8653845,0.020267426,0.048398593,0.030362901,0.099028921,-0.531704432,0.531704432,-0.4212026353,0.4212026353,0.000760,441
random_interior_034,1.5803679,5.7157089,4.0685041,0.061038793,0.050095845,0.024595455,0.13573009,-0.5452844257,0.5452844257,-0.435837466,0.435837466,0.001604,441
random_interior_100,8.4891193,1.5672687,2.3074727,0.026057132,0.088274408,0.061864417,0.17619596,-0.5533797874,0.5533797874,-0.4098467224,0.4098467224,0.000950,441
random_interior_111,3.0391347,5.8820342,5.9077313,0.053784094,0.031641213,0.022449037,0.10787434,-0.5621055444,0.5621055444,-0.4542455308,0.4542455308,0.001091,441
random_interior_068,2.6820292,4.5463446,5.9576676,0.072049555,0.023853382,0.023190151,0.11909309,-0.5641201255,0.5641201255,-0.4491417138,0.4491417138,0.001143,441
random_interior_118,4.3244204,2.2735535,3.367416,0.022425724,0.074084192,0.037708782,0.1342187,-0.5663742324,0.5663742324,-0.4395274917,0.4395274917,0.000946,441
random_interior_340,4.4871337,6.2735427,2.5102282,0.066193202,0.022700561,0.031326754,0.12022052,-0.5666799459,0.5666799459,-0.4541027389,0.4541027389,0.000772,441
random_interior_320,1.3549714,9.0794747,9.9053986,0.093753428,0.053799721,0.028024831,0.17557798,-0.5677893787,0.5677893787,-0.4180596489,0.4180596489,0.000771,441
random_interior_306,5.5327857,8.9986196,4.656735,0.030599987,0.025069227,0.039615073,0.095284287,-0.5857430502,0.5857430502,-0.4689731203,0.4689731203,0.000792,441
random_interior_365,2.2889212,4.0307284,1.851285,0.036909688,0.074716407,0.040222768,0.15184886,-0.5868364823,0.5868364823,-0.4597703429,0.4597703429,0.000779,441
random_interior_144,2.1374087,2.4789164,7.0621725,0.033310858,0.037842357,0.046485845,0.11763906,-0.5999657936,0.5999657936,-0.4807583893,0.4807583893,0.000816,441
random_interior_163,2.160923,2.0876788,6.0681156,0.050040873,0.041276222,0.032399052,0.12371615,-0.6011088941,0.6011088941,-0.484168871,0.484168871,0.000791,441
random_interior_053,1.4783952,1.3766934,5.2624661,0.063742821,0.032453218,0.047798782,0.14399482,-0.6026785611,0.6026785611,-0.4812204869,0.4812204869,0.001075,441
random_interior_470,2.7032757,4.485216,1.9338321,0.033246074,0.036947208,0.072144555,0.14233784,-0.6049178705,0.6049178705,-0.4757900182,0.4757900182,0.000819,441
random_interior_098,1.2362246,3.5116364,6.3802714,0.037508675,0.030411485,0.05725968,0.12517984,-0.6197908256,0.6197908256,-0.496481848,0.496481848,0.001154,441
random_interior_084,1.2745288,3.7833436,3.2716179,0.023101977,0.085513672,0.051940623,0.16055627,-0.6606881912,0.6606881912,-0.5028011418,0.5028011418,0.000934,441
random_interior_491,5.4741595,6.6194947,2.0197761,0.043206556,0.045049369,0.023815879,0.1120718,-0.6647329707,0.6647329707,-0.5358788271,0.5358788271,0.002772,441
random_interior_410,3.7077778,2.1075069,2.1729941,0.033551388,0.024503516,0.075418008,0.13347291,-0.6807661808,0.6807661808,-0.5358660976,0.5358660976,0.000787,441
random_interior_139,3.1427956,4.3479715,2.5382517,0.026459171,0.024565696,0.080950053,0.13197492,-0.6842237736,0.6842237736,-0.529964905,0.529964905,0.000804,441
random_interior_279,3.0060926,2.3452972,6.0723132,0.026316966,0.024607542,0.056390708,0.10731522,-0.6913265608,0.6913265608,-0.5518503229,0.5518503229,0.000790,441
random_interior_161,2.3170481,1.6703224,8.7856748,0.080591018,0.027680634,0.020495575,0.12876723,-0.7421726982,0.7421726982,-0.5785058149,0.5785058149,0.001208,441
random_interior_395,1.1845361,6.685616,7.3264786,0.029188028,0.032165806,0.047509651,0.10886349,-0.7684673374,0.7684673374,-0.6138453981,0.6138453981,0.000973,441
random_interior_173,1.1093033,2.9445674,5.756457,0.077432346,0.036874851,0.023063501,0.1373707,-0.8014196422,0.8014196422,-0.633631126,0.633631126,0.000795,441
random_interior_056,4.9794563,3.3102645,1.5569322,0.044577538,0.024967214,0.045037107,0.11458186,-0.8578335354,0.8578335354,-0.6911051822,0.6911051822,0.001078,441
random_interior_451,2.2220903,1.7418148,4.3972016,0.06037885,0.032163616,0.025457355,0.11799982,-0.8640477038,0.8640477038,-0.6959329,0.6959329,0.000776,441
random_interior_058,2.3212405,3.4501796,1.2211609,0.050072476,0.022622423,0.061523897,0.1342188,-0.9137788497,0.9137788497,-0.7316429618,0.7316429618,0.001110,441
random_interior_045,4.0426653,5.1591275,3.9489674,0.026838132,0.03352897,0.030626872,0.090993974,-0.9922159678,0.9922159678,-0.7945343335,0.7945343335,0.001151,441
random_interior_282,8.6835411,3.6777698,1.1256336,0.024866752,0.095555927,0.020785998,0.14120868,-1.029126924,1.029126924,-0.7781141386,0.7781141386,0.000781,441
random_interior_148,6.6545065,1.4865499,4.5326197,0.028430919,0.035533868,0.021982634,0.085947421,-1.436661292,1.436661292,-1.150663219,1.150663219,0.000795,441
random_interior_250,9.4298469,1.3270161,6.0111628,0.030086934,0.021520083,0.027949909,0.079556927,-1.444054959,1.444054959,-1.145760263,1.145760263,0.000951,441
random_interior_290,1.0166812,9.2816466,2.4755125,0.031864056,0.044852157,0.021768599,0.098484811,-1.49252956,1.49252956,-1.211548829,1.211548829,0.000781,441
random_interior_146,3.7929602,3.0662851,3.8250065,0.031792376,0.026152977,0.02104668,0.078992033,-1.976257625,1.976257625,-1.578869486,1.578869486,0.000807,441
random_interior_283,2.6947915,1.7231658,5.4987335,0.025388143,0.034934258,0.022326111,0.082648512,-2.116276405,2.116276405,-1.686047438,1.686047438,0.000857,441
random_interior_175,2.9175589,2.1085166,4.5863102,0.020688313,0.02152631,0.034988553,0.077203176,-2.43005882,2.43005882,-1.91203478,1.91203478,0.000814,441
